# HI_OFFSET:4;3;2
# SI_DISTORTION:1;1;1
# SI_ROTATION:0;0;0
X;Y;Z
4.52580456;3.47232809;2.70741483
3.93095364;2.29257406;2.70340681
3.57068416;3.57142736;2.69939880
4.70639150;2.86792916;2.69539078
3.38664203;2.61818608;2.69138277
4.19538558;3.69952872;2.68737475
4.33015957;2.34884367;2.68336673
3.31320882;3.25843686;2.67935872
4.68441481;3.27473223;2.67535070
3.67933340;2.33181445;2.67134269
3.78404970;3.71276217;2.66733467
4.64377187;2.61848260;2.66332665
3.26413287;2.84573237;2.65931864
4.44043762;3.61366334;2.65531062
4.09016962;2.24655833;2.65130261
3.42197433;3.49688635;2.64729459
4.76524391;3.02416908;2.64328657
3.44966159;2.46292407;2.63927856
4.04319823;3.77108057;2.63527054
4.49108098;2.39971083;2.63126253
3.22919089;3.11137820;2.62725451
4.64625917;3.44035542;2.62324649
3.82019679;2.23566073;2.61923848
3.61474092;3.68779861;2.61523046
4.75163432;2.75210290;2.61122244
3.27550847;2.67380579;2.60721443
4.31508023;3.73271173;2.60320641
4.26360216;2.24404022;2.59919840
3.29235661;3.38077453;2.59519038
4.78186657;3.19795979;2.59118236
3.55559130;2.32344462;2.58717435
3.87022450;3.80191979;2.58316633
4.63962726;2.49457679;2.57915832
3.18412516;2.94041501;2.57515030
4.56327530;3.59709080;2.57114228
3.98794676;2.17646285;2.56713427
3.45077158;3.61744390;2.56312625
4.82476419;2.91543743;2.55911824
3.33256576;2.50362899;2.55511022
4.15735323;3.81946710;2.55110220
4.43889540;2.28721758;2.54709419
3.19238819;3.22982726;2.54308617
4.75305958;3.37722144;2.53907816
3.69861634;2.21078024;2.53507014
3.68819138;3.78787588;2.53106212
4.76436803;2.62857641;2.52705411
3.18311586;2.75684759;2.52304609
4.43935550;3.73318908;2.51903808
4.17178021;2.16021693;2.51503006
3.30413002;3.50460028;2.51102204
4.85632021;3.09824704;2.50701403
3.43340367;2.34734883;2.50300601
3.97686904;3.86629438;2.49899800
4.60382475;2.37519555;2.49498998
3.13044223;3.05297169;2.49098196
4.67871260;3.54973228;2.48697395
3.87054868;2.13398253;2.48296593
3.50923777;3.72784047;2.47895792
4.85563670;2.79430985;2.47494990
3.22825632;2.57265303;2.47094188
4.28106741;3.83843537;2.46693387
4.35995932;2.18998214;2.46292585
3.18550964;3.35496462;2.45891784
4.84230228;3.28910885;2.45490982
3.57322923;2.21606488;2.45090180
3.78466226;3.86828313;2.44689379
4.74695894;2.50411238;2.44288577
3.11230349;2.86078355;2.43887776
4.56173472;3.70380566;2.43486974
4.06133901;2.09966912;2.43086172
3.34522808;3.62375447;2.42685371
4.90602918;2.98231824;2.42284569
3.31858310;2.39979503;2.41883768
4.09721937;3.90469042;2.41482966
4.54050003;2.26577572;2.41082164
3.10372916;3.17663878;2.40681363
4.78171543;3.47609728;2.40280561
3.74469831;2.11921539;2.39879760
3.59252166;3.82346985;2.39478958
4.85830398;2.66742812;2.39078156
3.14088866;2.66483745;2.38677355
4.40782047;3.82895899;2.38276553
4.25970276;2.11168856;2.37875752
3.20706330;3.48043126;2.37474950
4.91079240;3.18168094;2.37074148
3.45019411;2.24952012;2.36673347
3.89829653;3.92632967;2.36272545
4.70188527;2.38463111;2.35871743
3.06524590;2.97960379;2.35470942
4.67657258;3.64750140;2.35070140
3.93839941;2.06404644;2.34669339
3.41227410;3.73290177;2.34268537
4.92987414;2.85636248;2.33867735
3.21612192;2.47699753;2.33466934
4.22506138;3.91652085;2.33066132
4.45381737;2.17093582;2.32665331
3.10404216;3.30522051;2.32264529
4.86806746;3.38069564;2.31863727
3.61652978;2.13169186;2.31462926
3.69580313;3.90054356;2.31062124
4.83375284;2.54082190;2.30661323
3.07380065;2.77508922;2.30260521
4.53172933;3.79252989;2.29859719
4.14345244;2.05520446;2.29458918
3.25506767;3.60053177;2.29058116
4.95614891;3.06045735;2.28657315
3.33497908;2.30869390;2.28256513
4.02342374;3.96013398;2.27855711
4.63204740;2.27533533;2.27454910
3.04331573;3.10753010;2.27054108
4.77896779;3.56759960;2.26653307
3.80880357;2.05420693;2.26252505
3.50155021;3.82747613;2.25851703
4.92751365;2.72624174;2.25450902
3.13021955;2.57487505;2.25050100
4.35455743;3.90195911;2.24649299
4.34818771;2.09448006;2.24248497
3.13069843;3.43294749;2.23847695
4.93438534;3.26823192;2.23446894
3.49170098;2.17022902;2.23046092
3.81412215;3.95612160;2.22645291
4.78365342;2.41999519;2.22244489
3.02946986;2.89823275;2.21843687
4.64748495;3.73128894;2.21442886
4.01655809;2.02252934;2.21042084
3.32693112;3.71019154;2.20641283
4.97686240;2.93091932;2.20240481
3.23238665;2.39056710;2.19839679
4.15447461;3.96868498;2.19438878
4.54086545;2.18071999;2.19038076
3.04702126;3.23894920;2.18637275
4.86476599;3.46789197;2.18236473
3.67816458;2.07015547;2.17835671
3.60892528;3.90369414;2.17434870
4.89944304;2.59752482;2.17034068
3.06426109;2.68899175;2.16633267
4.48022666;3.86199366;2.16232465
4.22831469;2.03937091;2.15831663
3.18222723;3.55446960;2.15430862
4.97815012;3.14363868;2.15030060
3.37538959;2.23288833;2.14629259
3.94235776;3.98814598;2.14228457
4.71039393;2.30991301;2.13827655
3.00947947;3.02900060;2.13426854
4.75037340;3.64805244;2.13026052
3.88439073;2.01476155;2.12625251
3.41943409;3.80498417;2.12224449
4.97232557;2.79849785;2.11823647
3.14652168;2.49154487;2.11422846
4.28600209;3.95186882;2.11022044
4.43227878;2.10453701;2.10621242
3.07598443;3.36844197;2.10220441
4.93059674;3.35262894;2.09819639
3.55182998;2.11102746;2.09418838
3.72987366;3.95859233;2.09018036
4.84700421;2.47544476;2.08617234
3.02078085;2.81458460;2.08216433
4.59699244;3.79843072;2.07815631
4.09915900;2.00769484;2.07414830
3.25637462;3.66490724;2.07014028
4.99773831;3.01203312;2.06613226
3.27223928;2.31698835;2.06212425
4.07527857;3.99546755;2.05811623
4.61705979;2.21494617;2.05410822
3.01449673;3.16209030;2.05010020
4.83633145;3.54628309;2.04609218
3.75228029;2.03208272;2.04208417
3.52876626;3.88118611;2.03807615
4.94284225;2.66850662;2.03406814
3.08073866;2.60750163;2.03006012
4.41275231;3.91047066;2.02605210
4.31069335;2.04974545;2.02204409
3.12894668;3.49085723;2.01803607
4.97391950;3.22645977;2.01402806
3.43480621;2.17510269;2.01002004
3.85954167;3.99006834;2.00601202
4.77236356;2.36482246;2.00200401
3.00142688;2.94663606;1.99799599
4.70025867;3.71386389;1.99398798
3.96586027;2.00063316;1.98997996
3.35014229;3.75992643;1.98597194
4.99244398;2.87863428;1.98196393
3.18628671;2.41915170;1.97795591
4.20762944;3.97786057;1.97394790
4.50737873;2.13880129;1.96993988
3.04426630;3.29225411;1.96593186
4.90201251;3.43002749;1.96192385
3.62542372;2.07375946;1.95791583
3.65059627;3.93583788;1.95390782
4.88961694;2.54604882;1.94989980
3.03758609;2.73385760;1.94589178
4.52975792;3.84615545;1.94188377
4.18089904;2.01846237;1.93787575
3.20379706;3.60140452;1.93386774
4.99306569;3.09434450;1.92985972
3.33166735;2.25984225;1.92585170
3.99284051;3.99691541;1.92184369
4.67846644;2.26997787;1.91783567
3.00693456;3.07997093;1.91382766
4.78599513;3.61162011;1.90981964
3.83363710;2.01844412;1.90581162
3.45984959;3.83581996;1.90180361
4.96248783;2.74866072;1.89779559
3.12088547;2.53537481;1.89378758
4.33423517;3.93602260;1.88977956
4.38564385;2.08445061;1.88577154
3.09761974;3.41440320;1.88176353
4.94485031;3.30383247;1.87775551
3.50878119;2.13816220;1.87374749
3.78016132;3.96680047;1.86973948
4.81472682;2.43591475;1.86573146
3.01875792;2.86567362;1.86172345
4.63243837;3.76143076;1.85771543
4.04797037;2.01192241;1.85370741
3.29761832;3.69575118;1.84969940
4.98727039;2.96145085;1.84569138
3.24646204;2.36194327;1.84168337
4.12455214;3.97884497;1.83767535
4.56897413;2.19464176;1.83366733
3.03711335;3.20936417;1.82965932
4.85082019;3.49568895;1.82565130
3.70767808;2.06045927;1.82164329
3.58121148;3.88958377;1.81763527
4.90901120;2.62722146;1.81362725
3.07863667;2.66111243;1.80961924
4.45010883;3.87155897;1.80561122
4.25662320;2.05407017;1.80160321
3.17250038;3.52371430;1.79759519
4.96311258;3.17264966;1.79358717
3.40697203;2.22279932;1.78957916
3.91236703;3.97280046;1.78557114
4.72107854;2.34248112;1.78156313
3.02505732;2.99775449;1.77755511
4.71669631;3.65959494;1.77354709
3.91716050;2.03045094;1.76953908
3.40674690;3.77011368;1.76553106
4.95668975;2.83304654;1.76152305
3.18262792;2.47740654;1.75751503
4.24943782;3.93649452;1.75350701
4.44818925;2.14187668;1.74949900
3.09084851;3.32964941;1.74549098
4.89207270;3.37064167;1.74148297
3.59303435;2.12509455;1.73747495
3.70942511;3.91898115;1.73346693
4.83405570;2.51921043;1.72945892
3.06133290;2.79136907;1.72545090
4.55055455;3.78695338;1.72144289
4.12546435;2.04899230;1.71743487
3.26600153;3.61572890;1.71342685
4.95593966;3.04173682;1.70941884
3.32417995;2.32436365;1.70541082
4.04188824;3.95345954;1.70140281
4.61235397;2.26962154;1.69739479
3.05637641;3.12475118;1.69338677
4.77900113;3.54467576;1.68937876
3.79379856;2.07345297;1.68537074
3.52684085;3.82133471;1.68136273
4.90240292;2.71439715;1.67735471
3.14292175;2.60161012;1.67334669
4.36233884;3.87142048;1.66933868
4.32097711;2.11401460;1.66533066
3.16611699;3.43581736;1.66132265
4.90786626;3.24154830;1.65731463
3.49452431;2.20987468;1.65330661
3.83925601;3.92258869;1.64929860
4.74053077;2.42921509;1.64529058
3.06992087;2.92078755;1.64128257
4.63125412;3.68552789;1.63727455
3.99760434;2.06967703;1.63326653
3.37441332;3.68643431;1.62925852
4.92336439;2.91656732;1.62525050
3.26407811;2.43878549;1.62124249
4.16325929;3.90930575;1.61723447
4.49295176;2.22063822;1.61322645
3.11169355;3.24124972;1.60921844
4.81645014;3.42136725;1.60521042
3.68320309;2.13941869;1.60120240
3.65294671;3.84693663;1.59719439
4.82639860;2.61068262;1.59318637
3.12937380;2.72937922;1.58917836
4.45825603;3.78607746;1.58517034
4.19269393;2.11261956;1.58116232
3.26001498;3.52309052;1.57715431
4.89711846;3.11390511;1.57314629
3.41666451;2.31146686;1.56913828
3.96511055;3.89981722;1.56513026
4.63217467;2.36145360;1.56112224
3.10448857;3.04372039;1.55711423
4.68832300;3.57139950;1.55310621
3.87870048;2.11570707;1.54909820
3.49326974;3.73231244;1.54509018
4.86630964;2.80276401;1.54108216
3.22978808;2.56128226;1.53707415
4.27093585;3.84176394;1.53306613
4.36793616;2.19822901;1.52905812
3.18908927;3.34182800;1.52505010
4.82679333;3.29497815;1.52104208
3.59063113;2.22594507;1.51703407
3.77955027;3.84513803;1.51302605
4.73154864;2.52695317;1.50901804
3.14327948;2.85503491;1.50501002
4.53238629;3.68378786;1.50100200
4.06914136;2.13848713;1.49699399
3.36879109;3.58695152;1.49298597
4.85954373;2.99359338;1.48897796
3.36364997;2.42571551;1.48496994
4.08107149;3.85089770;1.48096192
4.51351938;2.31976428;1.47695391
3.16428576;3.15425847;1.47294589
4.71831142;3.44944602;1.46893788
3.77460966;2.18581382;1.46492986
3.61738023;3.75033116;1.46092184
4.78655769;2.70608774;1.45691383
3.22389807;2.68638599;1.45290581
4.35929633;3.75312184;1.44889780
4.24301513;2.20451506;1.44488978
3.28578217;3.42104595;1.44088176
4.80839649;3.17141742;1.43687375
3.52130011;2.32977232;1.43286573
3.90058212;3.81480831;1.42885772
4.62157272;2.46816405;1.42484970
3.18525263;2.97238888;1.42084168
4.58007442;3.56870968;1.41683367
3.95658417;2.19170466;1.41282565
3.48787357;3.62308100;1.40881764
4.79558746;2.88691150;1.40480962
3.33943058;2.54766237;1.40080160
4.18084991;3.77681100;1.39679359
4.38987998;2.30769643;1.39278557
3.24779671;3.24616527;1.38877756
4.71809926;3.32530745;1.38476954
3.69147347;2.27795077;1.38076152
3.74081374;3.73782538;1.37675351
4.68667854;2.63254338;1.37274549
3.24859525;2.80791013;1.36873747
4.42251342;3.64646249;1.36472946
4.12459387;2.24118560;1.36072144
3.39818963;3.47329342;1.35671343
4.76008537;3.05727085;1.35270541
3.48056496;2.44683443;1.34869739
4.00931461;3.75530208;1.34468938
4.50100146;2.43937850;1.34068136
3.25539879;3.07461091;1.33667335
4.59658338;3.44581691;1.33266533
3.86191573;2.27182987;1.32865731
3.61186831;3.62710064;1.32464930
4.70624484;2.80077661;1.32064128
3.34799564;2.67151830;1.31663327
4.25754387;3.67910758;1.31262525
4.26741398;2.32882220;1.30861723
3.35291604;3.31259240;1.30460922
4.68455721;3.20548175;1.30060120
3.63604931;2.38946028;1.29659319
3.85676065;3.69213203;1.29258517
4.56987719;2.58876099;1.28857715
3.30605533;2.91876280;1.28456914
4.45411941;3.52553141;1.28056112
4.02001678;2.30991021;1.27655311
3.52203405;3.49229859;1.27254509
4.68071318;2.96010577;1.26853707
3.47446966;2.57233149;1.26452906
4.09798674;3.66601011;1.26052104
4.37514633;2.44638249;1.25651303
3.35377671;3.15377483;1.25250501
4.57641364;3.32092141;1.24849699
3.79319988;2.37835959;1.24448898
3.73447437;3.59382402;1.24048096
4.59259131;2.74336411;1.23647295
3.39419357;2.79050422;1.23246493
4.30289089;3.55944470;1.22845691
4.15336859;2.38762874;1.22444890
3.47739530;3.34521285;1.22044088
4.61358128;3.09767576;1.21643287
3.61670837;2.51749310;1.21242485
3.95706098;3.60955093;1.20841683
4.43961431;2.58313800;1.20440882
3.39955490;3.01033466;1.20040080
4.44570598;3.39441302;1.19639279
3.93834230;2.41352241;1.19238477
3.65259234;3.46965479;1.18837675
4.56790907;2.88943360;1.18436874
3.51140961;2.70088317;1.18036072
4.15662516;3.54504467;1.17635271
4.25006833;2.49755347;1.17234469
3.48176875;3.19943040;1.16833667
4.51120935;3.20079444;1.16432866
3.76138579;2.51214568;1.16032064
3.84817280;3.51491758;1.15631263
4.45433470;2.72615240;1.15230461
3.48633776;2.89630615;1.14829659
4.30484335;3.41812497;1.14428858
4.05691229;2.49241407;1.14028056
3.62029425;3.33135846;1.13627255
4.49688174;3.01198693;1.13226453
3.64680393;2.66041816;1.12825651
4.03059522;3.48179169;1.12424850
4.29827851;2.62979314;1.12024048
3.53739510;3.07036799;1.11623246
4.38228986;3.25633773;1.11222445
3.89311106;2.56034465;1.10821643
3.78568522;3.38939263;1.10420842
4.41331951;2.86025857;1.10020040
3.60848947;2.82722470;1.09619238
4.16853574;3.38401365;1.09218437
4.13229310;2.61131482;1.08817635
3.64780883;3.19290865;1.08416834
4.38100160;3.09344915;1.08016032
3.78747897;2.68166017;1.07615230
3.94316754;3.36858357;1.07214429
4.28297933;2.77294782;1.06813627
3.64841352;2.97695603;1.06412826
4.23618913;3.24665915;1.06012024
3.99270558;2.66981421;1.05611222
3.79004279;3.23960705;1.05210421
4.30455777;2.96647824;1.04809619
3.76306673;2.82652029;1.04408818
4.05490253;3.27484471;1.04008016
4.13786254;2.77232258;1.03607214
3.75891433;3.07055388;1.03206413
4.21108277;3.10377449;1.02805611
3.92071823;2.79694266;1.02404810
3.92808117;3.18575854;1.02004008
4.15982465;2.92085973;1.01603206
3.85149296;2.95699794;1.01202405
4.06575905;3.10790530;1.00801603
4.01727097;2.91224078;1.00400802
4.00000000;3.00000000;1.00000000
