# HI_OFFSET:0;0;0
# SI_DISTORTION:1;1;1
# SI_ROTATION:0;0;0
X;Y;Z
0.16325929;0.90930575;-0.38276553
0.49295176;-0.77936178;-0.38677355
-0.88830645;0.24124972;-0.39078156
0.81645014;0.42136725;-0.39478958
-0.31679691;-0.86058131;-0.39879760
-0.34705329;0.84693663;-0.40280561
0.82639860;-0.38931738;-0.40681363
-0.87062620;-0.27062078;-0.41082164
0.45825603;0.78607746;-0.41482966
0.19269393;-0.88738044;-0.41883768
-0.73998502;0.52309052;-0.42284569
0.89711846;0.11390511;-0.42685371
-0.58333549;-0.68853314;-0.43086172
-0.03488945;0.89981722;-0.43486974
0.63217467;-0.63854640;-0.43887776
-0.89551143;0.04372039;-0.44288577
0.68832300;0.57139950;-0.44689379
-0.12129952;-0.88429293;-0.45090180
-0.50673026;0.73231244;-0.45490982
0.86630964;-0.19723599;-0.45891784
-0.77021192;-0.43871774;-0.46292585
0.27093585;0.84176394;-0.46693387
0.36793616;-0.80177099;-0.47094188
-0.81091073;0.34182800;-0.47494990
0.82679333;0.29497815;-0.47895792
-0.40936887;-0.77405493;-0.48296593
-0.22044973;0.84513803;-0.48697395
0.73154864;-0.47304683;-0.49098196
-0.85672052;-0.14496509;-0.49498998
0.53238629;0.68378786;-0.49899800
0.06914136;-0.86151287;-0.50300601
-0.63120891;0.58695152;-0.50701403
0.85954373;-0.00640662;-0.51102204
-0.63635003;-0.57428449;-0.51503006
0.08107149;0.85089770;-0.51903808
0.51351938;-0.68023572;-0.52304609
-0.83571424;0.15425847;-0.52705411
0.71831142;0.44944602;-0.53106212
-0.22539034;-0.81418618;-0.53507014
-0.38261977;0.75033116;-0.53907816
0.78655769;-0.29391226;-0.54308617
-0.77610193;-0.31361401;-0.54709419
0.35929633;0.75312184;-0.55110220
0.24301513;-0.79548494;-0.55511022
-0.71421783;0.42104595;-0.55911824
0.80839649;0.17141742;-0.56312625
-0.47869989;-0.67022768;-0.56713427
-0.09941788;0.81480831;-0.57114228
0.62157272;-0.53183595;-0.57515030
-0.81474737;-0.02761112;-0.57915832
0.58007442;0.56870968;-0.58316633
-0.04341583;-0.80829534;-0.58717435
-0.51212643;0.62308100;-0.59118236
0.79558746;-0.11308850;-0.59519038
-0.66056942;-0.45233763;-0.59919840
0.18084991;0.77681100;-0.60320641
0.38987998;-0.69230357;-0.60721443
-0.75220329;0.24616527;-0.61122244
0.71809926;0.32530745;-0.61523046
-0.30852653;-0.72204923;-0.61923848
-0.25918626;0.73782538;-0.62324649
0.68667854;-0.36745662;-0.62725451
-0.75140475;-0.19208987;-0.63126253
0.42251342;0.64646249;-0.63527054
0.12459387;-0.75881440;-0.63927856
-0.60181037;0.47329342;-0.64328657
0.76008537;0.05727085;-0.64729459
-0.51943504;-0.55316557;-0.65130261
0.00931461;0.75530208;-0.65531062
0.50100146;-0.56062150;-0.65931864
-0.74460121;0.07461091;-0.66332665
0.59658338;0.44581691;-0.66733467
-0.13808427;-0.72817013;-0.67134269
-0.38813169;0.62710064;-0.67535070
0.70624484;-0.19922339;-0.67935872
-0.65200436;-0.32848170;-0.68336673
0.25754387;0.67910758;-0.68737475
0.26741398;-0.67117780;-0.69138277
-0.64708396;0.31259240;-0.69539078
0.68455721;0.20548175;-0.69939880
-0.36395069;-0.61053972;-0.70340681
-0.14323935;0.69213203;-0.70741483
0.56987719;-0.41123901;-0.71142285
-0.69394467;-0.08123720;-0.71543086
0.45411941;0.52553141;-0.71943888
0.02001678;-0.69008979;-0.72344689
-0.47796595;0.49229859;-0.72745491
0.68071318;-0.03989423;-0.73146293
-0.52553034;-0.42766851;-0.73547094
0.09798674;0.66601011;-0.73947896
0.37514633;-0.55361751;-0.74348697
-0.64622329;0.15377483;-0.74749499
0.57641364;0.32092141;-0.75150301
-0.20680012;-0.62164041;-0.75551102
-0.26552563;0.59382402;-0.75951904
0.59259131;-0.25663589;-0.76352705
-0.60580643;-0.20949578;-0.76753507
0.30289089;0.55944470;-0.77154309
0.15336859;-0.61237126;-0.77555110
-0.52260470;0.34521285;-0.77955912
0.61358128;0.09767576;-0.78356713
-0.38329163;-0.48250690;-0.78757515
-0.04293902;0.60955093;-0.79158317
0.43961431;-0.41686200;-0.79559118
-0.60044510;0.01033466;-0.79959920
0.44570598;0.39441302;-0.80360721
-0.06165770;-0.58647759;-0.80761523
-0.34740766;0.46965479;-0.81162325
0.56790907;-0.11056640;-0.81563126
-0.48859039;-0.29911683;-0.81963928
0.15662516;0.54504467;-0.82364729
0.25006833;-0.50244653;-0.82765531
-0.51823125;0.19943040;-0.83166333
0.51120935;0.20079444;-0.83567134
-0.23861421;-0.48785432;-0.83967936
-0.15182720;0.51491758;-0.84368737
0.45433470;-0.27384760;-0.84769539
-0.51366224;-0.10369385;-0.85170341
0.30484335;0.41812497;-0.85571142
0.05691229;-0.50758593;-0.85971944
-0.37970575;0.33135846;-0.86372745
0.49688174;0.01198693;-0.86773547
-0.35319607;-0.33958184;-0.87174349
0.03059522;0.48179169;-0.87575150
0.29827851;-0.37020686;-0.87975952
-0.46260490;0.07036799;-0.88376754
0.38228986;0.25633773;-0.88777555
-0.10688894;-0.43965535;-0.89178357
-0.21431478;0.38939263;-0.89579158
0.41331951;-0.13974143;-0.89979960
-0.39151053;-0.17277530;-0.90380762
0.16853574;0.38401365;-0.90781563
0.13229310;-0.38868518;-0.91182365
-0.35219117;0.19290865;-0.91583166
0.38100160;0.09344915;-0.91983968
-0.21252103;-0.31833983;-0.92384770
-0.05683246;0.36858357;-0.92785571
0.28297933;-0.22705218;-0.93186373
-0.35158648;-0.02304397;-0.93587174
0.23618913;0.24665915;-0.93987976
-0.00729442;-0.33018579;-0.94388778
-0.20995721;0.23960705;-0.94789579
0.30455777;-0.03352176;-0.95190381
-0.23693327;-0.17347971;-0.95591182
0.05490253;0.27484471;-0.95991984
0.13786254;-0.22767742;-0.96392786
-0.24108567;0.07055388;-0.96793587
0.21108277;0.10377449;-0.97194389
-0.07928177;-0.20305734;-0.97595190
-0.07191883;0.18575854;-0.97995992
0.15982465;-0.07914027;-0.98396794
-0.14850704;-0.04300206;-0.98797595
0.06575905;0.10790530;-0.99198397
0.01727097;-0.08775922;-0.99599198
0.00000000;0.00000000;-0.00000000
