# DISTRIBUTION_STYLE: optimal
# NOISE: 0
# POINT_AMOUNT: 1000
# ANGULAR_CONSTRAINT-DEG: 90
# HI-X-Y-Z-OFFSET: 0,0,0
# SI-X-Y-Z-DISTORTION: 1,1,1
# SI-X-Y-Z-ROTATION-DEG: 0,0,0
# IRON_ERROR_MATRIX_FORMAT-RAD:
# [1.00000000, 0.00000000, 0.00000000, 0.00000000]
# [0.00000000, 1.00000000, 0.00000000, 0.00000000]
# [0.00000000, 0.00000000, 1.00000000, 0.00000000]
# [0.00000000, 0.00000000, 0.00000000, 1.00000000]
X;Y;Z
-0.51718980;0.00504617;0.85585586
0.38722206;0.34784001;0.85385385
-0.05088060;-0.52130566;0.85185185
-0.31656656;0.42135596;0.84984985
0.52120814;-0.09744794;0.84784785
-0.45285410;-0.28190063;0.84584585
0.14434985;0.51680817;0.84384384
0.24407776;-0.48138172;0.84184184
-0.50805474;0.19117903;0.83983984
0.50662621;0.20336578;0.83783784
-0.23752286;-0.49493570;0.83583584
-0.16006263;0.52830019;0.83383383
0.47747821;-0.28296708;0.83183183
-0.54614428;-0.11449402;0.82982983
0.32709946;0.45574887;0.82782783
0.06701069;-0.55992970;0.82582583
-0.42985349;0.36951357;0.82382382
0.56946063;0.01798556;0.82182182
-0.40981247;-0.39993649;0.81981982
0.03218947;0.57457624;0.81781782
0.36617999;-0.44761229;0.81581582
-0.57515245;0.08310676;0.81381381
0.48254582;0.32880255;0.81181181
-0.13434640;-0.57110342;0.80980981
-0.28805757;0.51426587;0.80780781
0.56238263;-0.18547986;0.80580581
-0.54244858;-0.24423141;0.80380380
0.23607362;0.54898371;0.80180180
0.19764117;-0.56679648;0.79979980
-0.53094085;0.28569299;0.79779780
0.58704132;0.14863224;0.79579580
-0.33390585;-0.50832893;0.79379379
-0.09757549;0.60294675;0.79179179
0.48126321;-0.38028648;0.78978979
-0.61431066;-0.04486435;0.78778779
0.42441933;0.44989880;0.78578579
-0.00908844;-0.62096729;0.78378378
-0.41442959;0.46590273;0.78178178
0.62278900;-0.06385418;0.77977978
-0.50435248;-0.37508706;0.77777778
0.11899180;0.61968774;0.77577578
0.33213856;-0.53940535;0.77377377
-0.61161622;0.17405154;0.77177177
0.57072240;0.28588538;0.76976977
-0.22857868;-0.59856866;0.76776777
-0.23666050;0.59799214;0.76576577
0.58058129;-0.28211749;0.76376376
-0.62093345;-0.18482605;0.76176176
0.33421501;0.55773240;0.75975976
0.13077043;-0.63929827;0.75775776
-0.53014208;0.38442504;0.75575576
0.65287401;0.07490532;0.75375375
-0.43231192;-0.49797160;0.75175175
-0.01766236;0.66148572;0.74974975
0.46142240;-0.47745437;0.74774775
-0.66499789;0.04051032;0.74574575
0.51944922;0.42073478;0.74374374
-0.09915173;-0.66331600;0.74174174
-0.37618623;0.55791490;0.73973974
0.65638767;-0.15779183;0.73773774
-0.59249495;-0.32808940;0.73573574
0.21595535;0.64420346;0.73373373
0.27678982;-0.62286120;0.73173173
-0.62679740;0.27316578;0.72972973
0.64871676;0.22266324;0.72772773
-0.32894938;-0.60424703;0.72572573
-0.16611283;0.66979885;0.72372372
0.57667319;-0.38283911;0.72172172
-0.68588125;-0.10756598;0.71971972
0.43437864;0.54423936;0.71771772
0.04747097;-0.69677652;0.71571572
-0.50715065;0.48312623;0.71371371
0.70233793;-0.01370659;0.71171171
-0.52865856;-0.46565251;0.70970971
0.07548749;0.70246099;0.70770771
0.42002897;-0.57057438;0.70570571
-0.69708469;0.13738279;0.70370370
0.60849804;0.37060067;0.70170170
-0.19889776;-0.68619240;0.69969970
-0.31772244;0.64208284;0.69769770
0.66981235;-0.25953596;0.69569570
-0.67101409;-0.26178073;0.69369369
0.31880336;0.64801777;0.69169169
0.20319060;-0.69501202;0.68968969
-0.62092666;0.37621234;0.68768769
0.71383436;0.14239260;0.68568569
-0.43128589;-0.58870120;0.68368368
-0.07984928;0.72727861;0.68168168
0.55154674;-0.48356151;0.67967968
-0.73518408;-0.01604162;0.67767768
0.53259518;0.50971046;0.67567568
-0.04853482;-0.73743349;0.67367367
-0.46347971;0.57796516;0.67167167
0.73395430;-0.11337382;0.66966967
-0.61927559;-0.41317989;0.66766767
0.17796257;0.72471963;0.66566567
0.35917218;-0.65615995;0.66366366
-0.70974887;0.24178583;0.66166166
0.68828428;0.30185076;0.65965966
-0.30433012;-0.68910782;0.65765766
-0.24163992;0.71535013;0.65565566
0.66290853;-0.36508791;0.65365365
-0.73709730;-0.17899076;0.65165165
0.42356179;0.63130875;0.64964965
0.11437778;-0.75330621;0.64764765
-0.59451095;0.47926865;0.64564565
0.76380000;0.04829512;0.64364364
-0.53174363;-0.55276099;0.64164164
0.01874726;0.76844627;0.63963964
0.50634648;-0.58054413;0.63763764
-0.76715848;0.08622764;0.63563564
0.62525345;0.45559471;0.63363363
-0.15361668;-0.75989697;0.63163163
-0.40087028;0.66548445;0.62962963
0.74666960;-0.22038163;0.62762763
-0.70088282;-0.34257240;0.62562563
0.28599068;0.72753207;0.62362362
0.28113192;-0.73113022;0.62162162
-0.70258770;0.34991721;0.61961962
0.75594708;0.21700804;0.61761762
-0.41164411;-0.67198701;0.61561562
-0.15068482;0.77509510;0.61361361
0.63592678;-0.47066800;0.61161161
-0.78837949;-0.08266741;0.60960961
0.52650341;0.59464876;0.60760761
0.01347811;-0.79565080;0.60560561
-0.54843805;0.57868678;0.60360360
0.79680641;-0.05634768;0.60160160
-0.62678035;-0.49762106;0.59959960
0.12626572;0.79179169;0.59759760
0.44256313;-0.67037584;0.59559560
-0.78060072;0.19572726;0.59359359
0.70909792;0.38366590;0.59159159
-0.26418338;-0.76327666;0.58958959
-0.32136426;0.74260746;0.58758759
0.73991169;-0.33108944;0.58558559
-0.77060442;-0.25612308;0.58358358
0.39590945;0.71064659;0.58158158
0.18843366;-0.79283054;0.57957958
-0.67566990;0.45812044;0.57757758
0.80907166;0.11880997;0.57557558
-0.51721669;-0.63521669;0.57357357
-0.04778464;0.81915967;0.57157157
0.58956699;-0.57271395;0.56956957
-0.82297417;0.02409515;0.56756757
0.62415336;0.53904376;0.56556557
-0.09627202;-0.82044367;0.56356356
-0.48401060;0.67110532;0.56156156
0.81154647;-0.16818272;0.55955956
-0.71317309;-0.42486905;0.55755756
0.23926264;0.79631113;0.55555556
0.36205562;-0.74999613;0.55355355
-0.77481648;0.30895032;0.55155155
0.78125316;0.29603851;0.54954955
-0.37669190;-0.74719134;0.54754755
-0.22731400;0.80666499;0.54554555
0.71361368;-0.44194561;0.54354354
-0.82599694;-0.15640274;0.54154154
0.50418616;0.67430958;0.53953954
0.08384562;-0.83906097;0.53753754
-0.62955157;0.56290897;0.53553554
0.84571741;0.01019969;0.53353353
-0.61763436;-0.57965682;0.53153153
0.06396629;0.84587635;0.52952953
0.52498476;-0.66791145;0.52752753
-0.83949859;0.13807623;0.52552553
0.71332190;0.46593453;0.52352352
-0.21155132;-0.82659624;0.52152152
-0.40294191;0.75348343;0.51951952
0.80723288;-0.28381456;0.51751752
-0.78805301;-0.33647616;0.51551552
0.35429538;0.78152329;0.51351351
0.26703636;-0.81672979;0.51151151
-0.74963285;0.42243419;0.50950951
0.83925772;0.19514766;0.50750751
-0.48768690;-0.71177642;0.50550551
-0.12135723;0.85542776;0.50350350
0.66821691;-0.54952926;0.50150150
-0.86507979;-0.04623003;0.49949950
0.60746115;0.61926342;0.49749750
-0.02965561;-0.86810412;0.49549550
-0.56526903;0.66101066;0.49349349
0.86444259;-0.10571247;0.49149149
-0.70973794;-0.50662817;0.48948949
0.18134904;0.85408927;0.48748749
0.44377373;-0.75323882;0.48548549
-0.83709074;0.25597425;0.48348348
0.79114822;0.37717380;0.48148148
-0.32900205;-0.81354599;0.47947948
-0.30732812;0.82314317;0.47747748
0.78360585;-0.39985615;0.47547548
-0.84894558;-0.23476429;0.47347347
0.46797457;0.74747204;0.47147147
0.16003369;-0.86832461;0.46946947
-0.70539579;0.53281418;0.46746747
0.88109874;0.08370727;0.46546547
-0.59385502;-0.65767608;0.46346346
-0.00637110;0.88713738;0.46146146
0.60465751;-0.65060457;0.45945946
-0.88636213;0.07137818;0.45745746
0.70260169;0.54672771;0.45545546
-0.14893804;-0.87874765;0.45345345
-0.48431454;0.74942045;0.45145145
0.86432202;-0.22570475;0.44944945
-0.79067359;-0.41788283;0.44744745
0.30107820;0.84316681;0.44544545
0.34793087;-0.82601575;0.44344344
-0.81541660;0.37446658;0.44144144
0.85514637;0.27498667;0.43943944
-0.44529110;-0.78125817;0.43743744
-0.19960383;0.87781222;0.43543544
0.74092919;-0.51299063;0.43343343
-0.89380960;-0.12235738;0.43143143
0.57702614;0.69471663;0.42942943
0.04383925;-0.90298611;0.42742743
-0.64295459;0.63688508;0.42542543
0.90524209;-0.03534626;0.42342342
-0.69208545;-0.58602194;0.42142142
0.11458723;0.90053157;0.41941942
0.52433945;-0.74217979;0.41741742
-0.88886285;0.19326889;0.41541542
0.78675876;0.45836667;0.41341341
-0.27077844;-0.87029862;0.41141141
-0.38859845;0.82545453;0.40940941
0.84495569;-0.34650986;0.40740741
-0.85794382;-0.31556117;0.40540541
0.41986877;0.81300425;0.40340340
0.23980873;-0.88395061;0.40140140
-0.77466674;0.49027702;0.39939940
0.90324846;0.16191828;0.39739740
-0.55717743;-0.73021627;0.39539540
-0.08248580;0.91566245;0.39339339
0.67997465;-0.62003810;0.39139139
-0.92107079;-0.00212143;0.38938939
0.67835680;0.62431007;0.38738739
-0.07855520;-0.91940589;0.38538539
-0.56363430;0.73166493;0.38338338
0.91065510;-0.15891988;0.38138138
-0.77953131;-0.49839966;0.37937938
0.23834862;0.89486102;0.37737738
0.42909560;-0.82156576;0.37537538
-0.87212131;0.31622263;0.37337337
0.85742221;0.35624495;0.37137137
-0.39193311;-0.84258810;0.36936937
-0.28039996;0.88680160;0.36736737
0.80646701;-0.46488613;0.36536537
-0.90945439;-0.20213803;0.36336336
0.53450727;0.76401567;0.36136136
0.12205730;-0.92518261;0.35935936
-0.71554188;0.60024623;0.35735736
0.93384164;0.04077201;0.35535536
-0.66158118;-0.66140135;0.35335335
0.04109226;0.93534146;0.35135135
0.60199505;-0.71802297;0.34934935
-0.92964754;0.12290349;0.34734735
0.76911903;0.53776622;0.34534535
-0.20402808;-0.91678127;0.34334334
-0.46919701;0.81445703;0.34134134
0.89681994;-0.28383588;0.33933934
-0.85366823;-0.39680482;0.33733734
0.36170509;0.86989634;0.33533534
0.32113836;-0.88643051;0.33333333
-0.83619783;0.43702717;0.33133133
0.91247096;0.24277343;0.32932933
-0.50921161;-0.79596505;0.32732733
-0.16230851;0.93156824;0.32532533
0.74949020;-0.57769064;0.32332332
-0.94355438;-0.08036010;0.32132132
0.64192372;0.69711485;0.31931932
-0.00244199;-0.94831627;0.31731732
-0.63922744;0.70140183;0.31531532
0.94579671;-0.08545960;0.31331331
-0.75565155;-0.57626036;0.31131131
0.16805114;0.93599496;0.30930931
0.50868667;-0.80423883;0.30730731
-0.91896691;0.24957661;0.30530531
0.84677250;0.43701652;0.30330330
-0.32940261;-0.89482481;0.30130130
-0.36179323;0.88290746;0.29929930
0.86373651;-0.40690732;0.29729730
-0.91234745;-0.28358919;0.29529530
0.48148535;0.82592427;0.29329329
0.20300136;-0.93484749;0.29129129
-0.78166321;0.55255256;0.28928929
0.95021596;0.12064678;0.28728729
-0.61955062;-0.73127924;0.28528529
-0.03715768;0.95831617;0.28328328
0.67514665;-0.68195150;0.28128128
-0.95906760;0.04682331;0.27927928
0.73926158;0.61368528;0.27727728
-0.13064824;-0.95244662;0.27527528
-0.54735740;0.79102566;0.27327327
0.93848683;-0.21366884;0.27127127
-0.83683054;-0.47666414;0.26926927
0.29524161;0.91727891;0.26726727
0.40214169;-0.87630839;0.26526527
-0.88897006;0.37473281;0.26326326
0.90913969;0.32435717;0.26126126
-0.45152348;-0.85376296;0.25925926
-0.24390431;0.93505582;0.25725726
0.81191427;-0.52501427;0.25525526
-0.95384129;-0.16139883;0.25325325
0.59463015;0.76373280;0.25125125
0.07747373;-0.96533550;0.24924925
-0.70957719;0.65982498;0.24724725
0.96943414;-0.00722569;0.24524525
-0.72008580;-0.64985319;0.24324324
0.09204674;0.96609009;0.24124124
0.58501060;-0.77493689;0.23923924
-0.95531389;0.17633450;0.23723724
0.82394359;0.51553986;0.23523524
-0.25943688;-0.93717382;0.23323323
-0.44196828;0.86671573;0.23123123
0.91179540;-0.34070971;0.22922923
-0.90291077;-0.36485603;0.22722723
0.41952180;0.87936060;0.22522523
0.28479181;-0.93223657;0.22322322
-0.84010645;0.49525986;0.22122122
0.95445372;0.20238830;0.21921922
-0.56733332;-0.79432335;0.21721722
-0.11827747;0.96937756;0.21521522
0.74235286;-0.63517900;0.21321321
-0.97687964;-0.03310565;0.21121121
0.69826548;0.68458515;0.20920921
-0.05247146;-0.97688890;0.20720721
-0.62145603;0.75609736;0.20520521
0.96939223;-0.13779392;0.20320320
-0.80821916;-0.55344364;0.20120120
0.22220261;0.95443474;0.19919920
0.48106476;-0.85421892;0.19719720
-0.93211947;0.30504446;0.19519520
0.89373147;0.40487091;0.19319319
-0.38567746;-0.90260668;0.19119119
-0.32544404;0.92644138;0.18918919
0.86611269;-0.46347574;0.18718719
-0.95208547;-0.24339210;0.18518519
0.53783444;0.82290828;0.18318318
0.15934428;-0.97045493;0.18118118
-0.77331666;0.60817445;0.17917918
0.98139707;0.07394622;0.17717718
-0.67394697;-0.71771104;0.17517518
0.01214505;0.98481651;0.17317317
0.65651177;-0.73463782;0.17117117
-0.98067607;0.09826620;0.16916917
0.78977146;0.59018317;0.16716717
-0.18375274;-0.96899711;0.16516517
-0.51922993;0.83891481;0.16316316
0.94985945;-0.26794421;0.16116116
-0.88168061;-0.44419327;0.15915916
0.35018931;0.92340082;0.15715716
0.36564674;-0.91773054;0.15515516
-0.88981585;0.42985098;0.15315315
0.94677787;0.28419184;0.15115115
-0.50631139;-0.84935464;0.14914915
-0.20045334;0.96858979;0.14714715
0.80232089;-0.57897675;0.14514515
-0.98298927;-0.11507444;0.14314314
0.64728200;0.74906955;0.14114114
0.02871183;-0.98985652;0.13913914
-0.69000419;0.71069517;0.13713714
0.98912994;-0.05796946;0.13513514
-0.76872163;-0.62557384;0.13313313
0.14430119;0.98080671;0.13113113
0.55626960;-0.82090791;0.12912913
-0.96494284;0.22961711;0.12712713
0.86684534;0.48262083;0.12512513
-0.31325814;-0.94165282;0.12312312
-0.40519109;0.90617319;0.12112112
0.91110878;-0.39457753;0.11911912
-0.93858161;-0.32457378;0.11711712
0.47294586;0.87353919;0.11511512
0.24138755;-0.96381402;0.11311311
-0.82922715;0.54775601;0.11111111
0.98166920;0.15627153;0.10910911
-0.61842783;-0.77850824;0.10710711
-0.06988034;0.99200285;0.10510511
0.72176795;-0.68441273;0.10310310
-0.99472883;0.01712094;0.10110110
0.74519794;0.65943870;0.09909910
-0.10406197;-0.98981981;0.09709710
-0.59199656;0.80031056;0.09509510
0.97730759;-0.19027233;0.09309309
-0.84932122;-0.51995757;0.09109109
0.27508676;0.95728283;0.08908909
0.44387373;-0.89184750;0.08708709
-0.92989444;0.35785032;0.08508509
0.92755688;0.36432874;0.08308308
-0.43792349;-0.89534846;0.08108108
-0.28193353;0.95616943;0.07907908
0.85390647;-0.51468716;0.07707708
-0.97745996;-0.19732146;0.07507508
0.58754743;0.80588358;0.07307307
0.11114347;-0.99125982;0.07107107
-0.75164608;0.65594027;0.06906907
0.99745826;0.02406299;0.06706707
-0.71933592;-0.69160854;0.06506507
0.06324921;0.99600331;0.06306306
0.62623067;-0.77724301;0.06106106
-0.98690220;0.15012018;0.05905906
0.82921239;0.55601376;0.05705706
-0.23588007;-0.97022138;0.05505506
-0.48149676;0.87484070;0.05305305
0.94608598;-0.31986734;0.05105105
-0.91377342;-0.40325218;0.04904905
0.40143385;0.91467887;0.04704705
0.32188161;-0.94570776;0.04504505
-0.87623931;0.47994997;0.04304304
0.97039496;0.23801104;0.04104104
-0.55480944;-0.83106103;0.03903904
-0.15228606;0.98764225;0.03703704
0.77949006;-0.62543408;0.03503503
-0.99731439;-0.06536681;0.03303303
0.69127833;0.72192198;0.03103103
-0.02207716;-0.99933474;0.02902903
-0.65879890;0.75183346;0.02702703
0.99368582;-0.10937203;0.02502503
-0.80663156;-0.59060601;0.02302302
0.19584502;0.98040953;0.02102102
0.51786786;-0.85524918;0.01901902
-0.95960679;0.28082954;0.01701702
0.89731059;0.44114426;0.01501502
-0.36367045;-0.93143678;0.01301301
-0.36102592;0.93249077;0.01101101
0.89611570;-0.44372907;0.00900901
-0.96051791;-0.27812992;0.00700701
0.52038821;0.85391514;0.00500501
0.19309486;-0.98117550;0.00300300
-0.80515989;0.59305695;0.00100100
0.99430406;0.10657596;-0.00100100
-0.66117519;-0.75022553;-0.00300300
-0.01923990;0.99980237;-0.00500501
0.68953541;-0.72421808;-0.00700701
-0.99762824;0.06824030;-0.00900901
0.78170001;0.62355742;-0.01101101
-0.15519054;-0.98779884;-0.01301301
-0.55280035;0.83317845;-0.01501502
0.97039060;-0.24094086;-0.01701702
-0.87825735;-0.47780990;-0.01901902
0.32483067;0.94553855;-0.02102102
0.39916449;-0.91659023;-0.02302302
-0.91343532;0.40621383;-0.02502503
0.94788285;0.31747070;-0.02702703
-0.48446373;-0.87432958;-0.02902903
-0.23335863;0.97189548;-0.03103103
0.82852417;-0.55897811;-0.03303303
-0.98844479;-0.14747691;-0.03503503
0.62918375;0.77637366;-0.03703704
0.06048774;-0.99740523;-0.03903904
-0.71828166;0.69454092;-0.04104104
0.99870998;-0.02693830;-0.04304304
-0.75454755;-0.65469759;-0.04504505
0.11412747;0.99235150;-0.04704705
0.58611325;-0.80874313;-0.04904905
-0.97838152;0.20040807;-0.05105105
0.85671227;0.51305893;-0.05305305
-0.28511569;-0.95691065;-0.05505506
-0.43609932;0.89808790;-0.05705706
0.92810748;-0.36759834;-0.05905906
-0.93255413;-0.35582908;-0.06106106
0.44722152;0.89219727;-0.06306306
0.27286822;-0.95984867;-0.06506507
-0.84946014;0.52337317;-0.06706707
0.97976482;0.18785727;-0.06906907
-0.59546838;-0.80022891;-0.07107107
-0.10145230;0.99215309;-0.07307307
0.74488647;-0.66295390;-0.07507508
-0.99692230;-0.01431981;-0.07707708
0.72531250;0.68386276;-0.07907908
-0.07286845;-0.99404026;-0.08108108
-0.61763143;0.78206689;-0.08308308
0.98353403;-0.15944071;-0.08508509
-0.83278343;-0.54670614;-0.08708709
0.24473039;0.96548960;-0.08908909
0.47163651;-0.87707549;-0.09109109
-0.94005125;0.32808127;-0.09309309
0.91460641;0.39300387;-0.09509510
-0.40885260;-0.90742036;-0.09709710
-0.31141670;0.94509206;-0.09909910
0.86785380;-0.48642404;-0.10110110
-0.96830307;-0.22750587;-0.10310310
0.56020049;0.82166193;-0.10510511
0.14191976;-0.98406649;-0.10710711
-0.76920611;0.62961668;-0.10910911
0.99226716;0.05531917;-0.11111111
-0.69414156;-0.71089586;-0.11311311
0.03162781;0.99284852;-0.11511512
0.64718566;-0.75328236;-0.11711712
-0.98581304;0.11825097;-0.11911912
0.80658840;0.57857136;-0.12112112
-0.20388324;-0.97122208;-0.12312312
-0.50558631;0.85365461;-0.12512513
0.94919543;-0.28786582;-0.12712713
-0.89412452;-0.42879716;-0.12912913
0.36955333;0.91991030;-0.13113113
0.34879944;-0.92769312;-0.13313313
-0.88359989;0.44831879;-0.13513514
0.95410906;0.26621289;-0.13713714
-0.52355847;-0.84055150;-0.13913914
-0.18167666;0.97317664;-0.14114114
0.79110429;-0.59469660;-0.14314314
-0.98475721;-0.09584425;-0.14514515
0.66118975;0.73564654;-0.14714715
0.00937850;-0.98877023;-0.14914915
-0.67461262;0.72253107;-0.15115115
0.98519381;-0.07705362;-0.15315315
-0.77825416;-0.60847953;-0.15515516
0.16278621;0.97406482;-0.15715716
0.53776318;-0.82793667;-0.15915916
-0.95547853;0.24715958;-0.16116116
0.87120351;0.46301429;-0.16316316
-0.32952537;-0.92958781;-0.16516517
-0.38481412;0.90772971;-0.16716717
0.89660186;-0.40925162;-0.16916917
-0.93724293;-0.30376986;-0.17117117
0.48572761;0.85678454;-0.17317317
0.22050991;-0.95952542;-0.17517518
-0.81045219;0.55836860;-0.17717718
0.97441574;0.13567897;-0.17917918
-0.62662035;-0.75797118;-0.18118118
-0.04993299;0.98180987;-0.18318318
0.69975493;-0.68996339;-0.18518519
-0.98166196;0.03606594;-0.18718719
0.74791699;0.63626066;-0.18918919
-0.12165474;-0.97398463;-0.19119119
-0.56798578;0.80004284;-0.19319319
0.95884874;-0.20617450;-0.19519520
-0.84594845;-0.49546392;-0.19719720
0.28897561;0.93638281;-0.19919920
0.41926079;-0.88529005;-0.20120120
-0.90677189;0.36942279;-0.20320320
0.91777527;0.33996968;-0.20520521
-0.44689997;-0.87025605;-0.20720721
-0.25820685;0.94316527;-0.20920921
0.82712842;-0.52081513;-0.21121121
-0.96127657;-0.17460666;-0.21321321
0.59060480;0.77773285;-0.21521522
0.08981660;-0.97198233;-0.21721722
-0.72246112;0.65573841;-0.21921922
0.97521331;0.00449229;-0.22122122
-0.71572240;-0.66174983;-0.22322322
0.08070768;0.97095822;-0.22522523
0.59607692;-0.77010395;-0.22722723
-0.95926382;0.16512689;-0.22922923
0.81847443;0.52595791;-0.23123123
-0.24811615;-0.94023435;-0.23323323
-0.45194176;0.86047256;-0.23523524
0.91403070;-0.32903856;-0.23723724
-0.89578707;-0.37460661;-0.23923924
0.40727445;0.88086900;-0.24124124
0.29455516;-0.92415907;-0.24324324
-0.84101885;0.48222616;-0.24524525
0.94538394;0.21241000;-0.24724725
-0.55332266;-0.79480113;-0.24924925
-0.12880868;0.95931284;-0.25125125
0.74258542;-0.62002394;-0.25325325
-0.96585377;-0.04439872;-0.25525526
0.68182513;0.68478698;-0.25725726
-0.04016741;-0.96497213;-0.25925926
-0.62186345;0.73826039;-0.26126126
0.95669092;-0.12423744;-0.26326326
-0.78890645;-0.55431124;-0.26526527
0.20716431;0.94109041;-0.26726727
0.48266151;-0.83338582;-0.26926927
-0.91830742;0.28831126;-0.27127127
0.87136961;0.40747603;-0.27327327
-0.36705672;-0.88853412;-0.27527528
-0.32934270;0.90258002;-0.27727728
0.85201644;-0.44279914;-0.27927928
-0.92679237;-0.24887093;-0.28128128
0.51496164;0.80905197;-0.28328328
0.16668683;-0.94383675;-0.28528529
-0.75998762;0.58299642;-0.28728729
0.95359919;0.08342831;-0.28928929
-0.64638900;-0.70521674;-0.29129129
0.00025990;0.95602248;-0.29329329
0.64517596;-0.70466210;-0.29529530
-0.95110640;0.08373134;-0.29729730
0.75737932;0.58034171;-0.29929930
-0.16634279;-0.93890766;-0.30130130
-0.51122638;0.80414843;-0.30330330
0.91953930;-0.24745937;-0.30530531
-0.84462430;-0.43837428;-0.30730731
0.32645935;0.89316966;-0.30930931
0.36235728;-0.87851151;-0.31131131
-0.86002093;0.40273909;-0.31331331
0.90556649;0.28377031;-0.31531532
-0.47571759;-0.82036729;-0.31731732
-0.20322664;0.92559932;-0.31931932
0.77453267;-0.54484103;-0.32132132
-0.93847507;-0.12135307;-0.32332332
0.60958700;0.72288804;-0.32532533
0.03878501;-0.94411469;-0.32732733
-0.66584843;0.66946849;-0.32932933
0.94249548;-0.04383852;-0.33133133
-0.72403760;-0.60386956;-0.33333333
0.12587987;0.93365115;-0.33533534
0.53744419;-0.77288890;-0.33733734
-0.91767137;0.20670771;-0.33933934
0.81566255;0.46709817;-0.34134134
-0.28570200;-0.89470091;-0.34334334
-0.39338622;0.85204687;-0.34534535
0.86493840;-0.36225874;-0.34734735
-0.88178076;-0.31688756;-0.34934935
0.43579465;0.82863457;-0.35135135
0.23820128;-0.90465549;-0.35335335
-0.78609021;0.50575168;-0.35535536
0.92051625;0.15794164;-0.35735736
-0.57160129;-0.73765359;-0.35935936
-0.07673320;0.92926314;-0.36136136
0.68371769;-0.63284847;-0.36336336
-0.93085185;0.00479407;-0.36536537
0.68903555;0.62471692;-0.36736737
-0.08600974;-0.92529379;-0.36936937
-0.56112365;0.73974560;-0.37137137
0.91265584;-0.16628782;-0.37337337
-0.78460561;-0.49344440;-0.37537538
0.24501167;0.89305968;-0.37737738
0.42221572;-0.82328924;-0.37937938
-0.86668063;0.32157880;-0.38138138
0.85551925;0.34799999;-0.38338338
-0.39540546;-0.83374614;-0.38538539
-0.27138087;0.88106948;-0.38738739
