X;Y;Z
0.00006797;-0.00020298;-0.00022772
0.00006798;-0.00020298;-0.00022775
0.00006797;-0.00020299;-0.00022784
0.00006795;-0.00020298;-0.00022772
0.00006794;-0.00020296;-0.00022770
0.00006798;-0.00020296;-0.00022776
0.00006795;-0.00020298;-0.00022774
0.00006793;-0.00020294;-0.00022766
0.00006791;-0.00020295;-0.00022774
0.00006793;-0.00020298;-0.00022778
0.00006791;-0.00020298;-0.00022770
0.00006793;-0.00020300;-0.00022772
0.00006793;-0.00020302;-0.00022782
0.00006789;-0.00020299;-0.00022776
0.00006787;-0.00020296;-0.00022767
0.00006786;-0.00020291;-0.00022768
0.00006785;-0.00020291;-0.00022767
0.00006782;-0.00020288;-0.00022758
0.00006783;-0.00020290;-0.00022763
0.00006781;-0.00020290;-0.00022771
0.00006779;-0.00020295;-0.00022764
0.00006777;-0.00020292;-0.00022762
0.00006777;-0.00020291;-0.00022771
0.00006777;-0.00020295;-0.00022770
0.00006774;-0.00020296;-0.00022763
0.00006774;-0.00020298;-0.00022770
0.00006773;-0.00020296;-0.00022772
0.00006771;-0.00020296;-0.00022762
0.00006767;-0.00020295;-0.00022763
0.00006770;-0.00020299;-0.00022772
0.00006770;-0.00020299;-0.00022770
0.00006771;-0.00020300;-0.00022766
0.00006769;-0.00020298;-0.00022771
0.00006765;-0.00020294;-0.00022768
0.00006766;-0.00020296;-0.00022759
0.00006765;-0.00020295;-0.00022762
0.00006767;-0.00020296;-0.00022771
0.00006766;-0.00020295;-0.00022760
0.00006765;-0.00020291;-0.00022754
0.00006765;-0.00020286;-0.00022759
0.00006765;-0.00020283;-0.00022756
0.00006765;-0.00020284;-0.00022747
0.00006767;-0.00020284;-0.00022752
0.00006769;-0.00020286;-0.00022762
0.00006766;-0.00020288;-0.00022754
0.00006765;-0.00020286;-0.00022754
0.00006763;-0.00020290;-0.00022763
0.00006765;-0.00020291;-0.00022763
0.00006763;-0.00020294;-0.00022758
0.00006766;-0.00020295;-0.00022767
0.00006763;-0.00020295;-0.00022770
0.00006761;-0.00020294;-0.00022759
0.00006763;-0.00020291;-0.00022760
0.00006766;-0.00020292;-0.00022770
0.00006762;-0.00020295;-0.00022762
0.00006763;-0.00020292;-0.00022759
0.00006762;-0.00020291;-0.00022766
0.00006765;-0.00020292;-0.00022763
0.00006763;-0.00020290;-0.00022752
0.00006761;-0.00020290;-0.00022758
0.00006759;-0.00020291;-0.00022763
0.00006757;-0.00020291;-0.00022758
0.00006759;-0.00020298;-0.00022758
0.00006758;-0.00020295;-0.00022768
0.00006757;-0.00020294;-0.00022766
0.00006759;-0.00020296;-0.00022758
0.00006759;-0.00020292;-0.00022764
0.00006758;-0.00020294;-0.00022764
0.00006755;-0.00020292;-0.00022752
0.00006757;-0.00020288;-0.00022751
0.00006758;-0.00020284;-0.00022756
0.00006761;-0.00020287;-0.00022752
0.00006762;-0.00020288;-0.00022750
0.00006761;-0.00020286;-0.00022758
0.00006761;-0.00020288;-0.00022756
0.00006757;-0.00020286;-0.00022746
0.00006758;-0.00020286;-0.00022750
0.00006761;-0.00020287;-0.00022756
0.00006759;-0.00020290;-0.00022752
0.00006763;-0.00020288;-0.00022754
0.00006759;-0.00020287;-0.00022760
0.00006762;-0.00020288;-0.00022758
0.00006759;-0.00020290;-0.00022752
0.00006761;-0.00020290;-0.00022760
0.00006761;-0.00020294;-0.00022766
0.00006757;-0.00020292;-0.00022758
0.00006757;-0.00020292;-0.00022758
0.00006757;-0.00020290;-0.00022762
0.00006755;-0.00020287;-0.00022755
0.00006754;-0.00020287;-0.00022747
0.00006750;-0.00020284;-0.00022755
0.00006750;-0.00020287;-0.00022752
0.00006750;-0.00020286;-0.00022744
0.00006751;-0.00020286;-0.00022751
0.00006749;-0.00020288;-0.00022759
0.00006749;-0.00020290;-0.00022751
0.00006750;-0.00020291;-0.00022750
0.00006751;-0.00020288;-0.00022756
0.00006753;-0.00020283;-0.00022750
0.00006753;-0.00020278;-0.00022740
0.00006755;-0.00020280;-0.00022744
0.00006751;-0.00020278;-0.00022747
0.00006755;-0.00020278;-0.00022742
0.00006753;-0.00020282;-0.00022742
0.00006755;-0.00020280;-0.00022752
0.00006757;-0.00020280;-0.00022748
0.00006762;-0.00020279;-0.00022740
0.00006758;-0.00020276;-0.00022747
0.00006755;-0.00020272;-0.00022740
0.00006753;-0.00020272;-0.00022732
0.00006755;-0.00020271;-0.00022735
0.00006753;-0.00020275;-0.00022744
0.00006754;-0.00020276;-0.00022740
0.00006751;-0.00020280;-0.00022742
0.00006754;-0.00020283;-0.00022751
0.00006754;-0.00020279;-0.00022750
0.00006755;-0.00020283;-0.00022742
0.00006751;-0.00020284;-0.00022750
0.00006750;-0.00020286;-0.00022756
0.00006749;-0.00020287;-0.00022747
0.00006750;-0.00020291;-0.00022751
0.00006750;-0.00020287;-0.00022760
0.00006746;-0.00020287;-0.00022752
0.00006745;-0.00020284;-0.00022744
0.00006747;-0.00020283;-0.00022748
0.00006743;-0.00020283;-0.00022750
0.00006746;-0.00020280;-0.00022740
0.00006743;-0.00020284;-0.00022748
0.00006746;-0.00020287;-0.00022760
0.00006745;-0.00020292;-0.00022755
0.00006747;-0.00020292;-0.00022756
0.00006749;-0.00020292;-0.00022763
0.00006750;-0.00020291;-0.00022759
0.00006751;-0.00020294;-0.00022752
0.00006751;-0.00020292;-0.00022759
0.00006751;-0.00020295;-0.00022766
0.00006750;-0.00020300;-0.00022763
0.00006751;-0.00020307;-0.00022770
0.00006757;-0.00020314;-0.00022790
0.00006759;-0.00020318;-0.00022788
0.00006758;-0.00020318;-0.00022783
0.00006753;-0.00020315;-0.00022787
0.00006747;-0.00020318;-0.00022787
0.00006742;-0.00020320;-0.00022780
0.00006742;-0.00020323;-0.00022788
0.00006739;-0.00020327;-0.00022802
0.00006737;-0.00020334;-0.00022799
0.00006735;-0.00020336;-0.00022796
0.00006731;-0.00020336;-0.00022810
0.00006731;-0.00020340;-0.00022808
0.00006730;-0.00020344;-0.00022808
0.00006730;-0.00020350;-0.00022822
0.00006731;-0.00020358;-0.00022832
0.00006734;-0.00020360;-0.00022828
0.00006737;-0.00020360;-0.00022831
0.00006734;-0.00020362;-0.00022842
0.00006735;-0.00020362;-0.00022836
0.00006737;-0.00020360;-0.00022832
0.00006739;-0.00020359;-0.00022835
0.00006743;-0.00020358;-0.00022836
0.00006747;-0.00020355;-0.00022823
0.00006751;-0.00020352;-0.00022824
0.00006754;-0.00020350;-0.00022834
0.00006759;-0.00020354;-0.00022831
0.00006766;-0.00020355;-0.00022831
0.00006773;-0.00020352;-0.00022840
0.00006775;-0.00020355;-0.00022842
0.00006782;-0.00020355;-0.00022834
0.00006781;-0.00020354;-0.00022839
0.00006785;-0.00020354;-0.00022850
0.00006782;-0.00020359;-0.00022844
0.00006782;-0.00020362;-0.00022848
0.00006786;-0.00020366;-0.00022859
0.00006781;-0.00020368;-0.00022860
0.00006783;-0.00020374;-0.00022856
0.00006778;-0.00020374;-0.00022864
0.00006774;-0.00020375;-0.00022871
0.00006773;-0.00020375;-0.00022862
0.00006770;-0.00020378;-0.00022864
0.00006771;-0.00020378;-0.00022871
0.00006766;-0.00020380;-0.00022870
0.00006766;-0.00020384;-0.00022870
0.00006762;-0.00020388;-0.00022883
0.00006758;-0.00020387;-0.00022879
0.00006759;-0.00020388;-0.00022870
0.00006758;-0.00020386;-0.00022874
0.00006758;-0.00020387;-0.00022878
0.00006761;-0.00020383;-0.00022871
0.00006759;-0.00020383;-0.00022868
0.00006762;-0.00020378;-0.00022872
0.00006761;-0.00020375;-0.00022863
0.00006757;-0.00020372;-0.00022850
0.00006758;-0.00020364;-0.00022850
0.00006754;-0.00020363;-0.00022852
0.00006755;-0.00020360;-0.00022840
0.00006753;-0.00020360;-0.00022840
0.00006753;-0.00020360;-0.00022851
0.00006758;-0.00020362;-0.00022847
0.00006759;-0.00020363;-0.00022846
0.00006762;-0.00020363;-0.00022852
0.00006759;-0.00020359;-0.00022847
0.00006758;-0.00020354;-0.00022832
0.00006755;-0.00020351;-0.00022831
0.00006754;-0.00020347;-0.00022838
0.00006753;-0.00020347;-0.00022832
0.00006751;-0.00020351;-0.00022831
0.00006754;-0.00020351;-0.00022843
0.00006754;-0.00020355;-0.00022844
0.00006758;-0.00020354;-0.00022838
0.00006759;-0.00020350;-0.00022840
0.00006759;-0.00020340;-0.00022832
0.00006757;-0.00020332;-0.00022810
0.00006750;-0.00020316;-0.00022795
0.00006746;-0.00020306;-0.00022788
0.00006741;-0.00020291;-0.00022771
0.00006737;-0.00020282;-0.00022758
0.00006739;-0.00020274;-0.00022762
0.00006741;-0.00020279;-0.00022770
0.00006742;-0.00020284;-0.00022770
0.00006745;-0.00020291;-0.00022779
0.00006750;-0.00020279;-0.00022779
0.00006754;-0.00020267;-0.00022755
0.00006750;-0.00020246;-0.00022735
0.00006747;-0.00020230;-0.00022728
0.00006745;-0.00020215;-0.00022712
0.00006743;-0.00020203;-0.00022694
0.00006745;-0.00020192;-0.00022691
0.00006741;-0.00020183;-0.00022690
0.00006739;-0.00020184;-0.00022678
0.00006738;-0.00020178;-0.00022674
0.00006737;-0.00020172;-0.00022680
0.00006738;-0.00020168;-0.00022675
0.00006737;-0.00020162;-0.00022660
0.00006730;-0.00020152;-0.00022662
0.00006719;-0.00020148;-0.00022659
0.00006715;-0.00020144;-0.00022647
0.00006711;-0.00020144;-0.00022649
0.00006721;-0.00020135;-0.00022655
0.00006731;-0.00020129;-0.00022647
0.00006741;-0.00020123;-0.00022643
0.00006749;-0.00020116;-0.00022649
0.00006746;-0.00020108;-0.00022641
0.00006738;-0.00020096;-0.00022623
0.00006733;-0.00020081;-0.00022616
0.00006737;-0.00020061;-0.00022607
0.00006746;-0.00020044;-0.00022588
0.00006767;-0.00020025;-0.00022583
0.00006789;-0.00020009;-0.00022585
0.00006795;-0.00019995;-0.00022577
0.00006798;-0.00019983;-0.00022564
0.00006795;-0.00019971;-0.00022564
0.00006794;-0.00019960;-0.00022560
0.00006799;-0.00019953;-0.00022548
0.00006813;-0.00019945;-0.00022552
0.00006835;-0.00019943;-0.00022563
0.00006846;-0.00019932;-0.00022561
0.00006859;-0.00019928;-0.00022557
0.00006857;-0.00019915;-0.00022557
0.00006846;-0.00019900;-0.00022543
0.00006833;-0.00019884;-0.00022523
0.00006829;-0.00019869;-0.00022516
0.00006833;-0.00019857;-0.00022521
0.00006849;-0.00019847;-0.00022519
0.00006875;-0.00019847;-0.00022525
0.00006893;-0.00019851;-0.00022545
0.00006903;-0.00019860;-0.00022553
0.00006910;-0.00019877;-0.00022559
0.00006913;-0.00019893;-0.00022579
0.00006919;-0.00019909;-0.00022593
0.00006923;-0.00019920;-0.00022595
0.00006934;-0.00019927;-0.00022601
0.00006937;-0.00019939;-0.00022621
0.00006938;-0.00019959;-0.00022627
0.00006937;-0.00019985;-0.00022641
0.00006939;-0.00020015;-0.00022674
0.00006947;-0.00020044;-0.00022700
0.00006961;-0.00020073;-0.00022718
0.00006977;-0.00020096;-0.00022750
0.00006986;-0.00020115;-0.00022775
0.00006990;-0.00020128;-0.00022778
0.00006987;-0.00020132;-0.00022775
0.00006979;-0.00020131;-0.00022779
0.00006975;-0.00020128;-0.00022772
0.00006970;-0.00020128;-0.00022766
0.00006977;-0.00020123;-0.00022767
0.00006977;-0.00020115;-0.00022762
0.00006969;-0.00020104;-0.00022739
0.00006955;-0.00020092;-0.00022720
0.00006941;-0.00020083;-0.00022712
0.00006929;-0.00020080;-0.00022704
0.00006922;-0.00020087;-0.00022702
0.00006921;-0.00020099;-0.00022716
0.00006915;-0.00020108;-0.00022724
0.00006909;-0.00020115;-0.00022719
0.00006899;-0.00020116;-0.00022716
0.00006895;-0.00020112;-0.00022716
0.00006894;-0.00020104;-0.00022706
0.00006893;-0.00020104;-0.00022700
0.00006889;-0.00020103;-0.00022707
0.00006874;-0.00020101;-0.00022704
0.00006869;-0.00020108;-0.00022698
0.00006865;-0.00020113;-0.00022707
0.00006870;-0.00020120;-0.00022715
0.00006874;-0.00020115;-0.00022710
0.00006878;-0.00020109;-0.00022706
0.00006885;-0.00020101;-0.00022710
0.00006885;-0.00020088;-0.00022696
0.00006890;-0.00020077;-0.00022686
0.00006891;-0.00020065;-0.00022687
0.00006893;-0.00020049;-0.00022679
0.00006891;-0.00020039;-0.00022658
0.00006885;-0.00020021;-0.00022648
0.00006874;-0.00020013;-0.00022649
0.00006867;-0.00020019;-0.00022641
0.00006867;-0.00020027;-0.00022648
0.00006870;-0.00020043;-0.00022672
0.00006871;-0.00020056;-0.00022683
0.00006869;-0.00020069;-0.00022682
0.00006862;-0.00020075;-0.00022687
0.00006855;-0.00020075;-0.00022691
0.00006853;-0.00020080;-0.00022682
0.00006850;-0.00020079;-0.00022683
0.00006850;-0.00020075;-0.00022691
0.00006851;-0.00020071;-0.00022679
0.00006846;-0.00020055;-0.00022667
0.00006850;-0.00020040;-0.00022666
0.00006855;-0.00020031;-0.00022666
0.00006858;-0.00020019;-0.00022658
0.00006859;-0.00020011;-0.00022667
0.00006863;-0.00020007;-0.00022686
0.00006874;-0.00020008;-0.00022699
0.00006890;-0.00020019;-0.00022718
0.00006917;-0.00020035;-0.00022759
0.00006954;-0.00020051;-0.00022800
0.00006983;-0.00020068;-0.00022846
0.00007010;-0.00020083;-0.00022899
0.00007030;-0.00020101;-0.00022950
0.00007048;-0.00020117;-0.00022982
0.00007052;-0.00020139;-0.00023014
0.00007046;-0.00020158;-0.00023046
0.00007033;-0.00020171;-0.00023059
0.00007026;-0.00020186;-0.00023071
0.00007019;-0.00020195;-0.00023097
0.00007015;-0.00020195;-0.00023121
0.00007018;-0.00020198;-0.00023137
0.00007033;-0.00020190;-0.00023173
0.00007060;-0.00020179;-0.00023218
0.00007105;-0.00020163;-0.00023266
0.00007160;-0.00020152;-0.00023322
0.00007216;-0.00020137;-0.00023401
0.00007278;-0.00020123;-0.00023474
0.00007337;-0.00020097;-0.00023544
0.00007393;-0.00020068;-0.00023621
0.00007444;-0.00020044;-0.00023693
0.00007489;-0.00020004;-0.00023739
0.00007520;-0.00019967;-0.00023779
0.00007551;-0.00019929;-0.00023829
0.00007581;-0.00019904;-0.00023875
0.00007608;-0.00019880;-0.00023914
0.00007631;-0.00019861;-0.00023963
0.00007649;-0.00019841;-0.00024015
0.00007680;-0.00019829;-0.00024071
0.00007711;-0.00019812;-0.00024147
0.00007739;-0.00019788;-0.00024229
0.00007775;-0.00019756;-0.00024302
0.00007804;-0.00019721;-0.00024371
0.00007828;-0.00019684;-0.00024445
0.00007860;-0.00019645;-0.00024519
0.00007888;-0.00019608;-0.00024594
0.00007906;-0.00019570;-0.00024670
0.00007927;-0.00019534;-0.00024736
0.00007948;-0.00019499;-0.00024804
0.00007973;-0.00019469;-0.00024895
0.00007997;-0.00019438;-0.00025003
0.00008025;-0.00019406;-0.00025104
0.00008042;-0.00019370;-0.00025183
0.00008050;-0.00019335;-0.00025263
0.00008063;-0.00019309;-0.00025352
0.00008074;-0.00019295;-0.00025446
0.00008075;-0.00019282;-0.00025535
0.00008079;-0.00019271;-0.00025611
0.00008082;-0.00019251;-0.00025683
0.00008089;-0.00019237;-0.00025765
0.00008086;-0.00019223;-0.00025866
0.00008093;-0.00019211;-0.00025974
0.00008091;-0.00019199;-0.00026080
0.00008086;-0.00019180;-0.00026184
0.00008081;-0.00019166;-0.00026304
0.00008075;-0.00019146;-0.00026450
0.00008061;-0.00019128;-0.00026606
0.00008047;-0.00019111;-0.00026758
0.00008037;-0.00019098;-0.00026894
0.00008013;-0.00019086;-0.00027010
0.00007989;-0.00019079;-0.00027110
0.00007970;-0.00019063;-0.00027200
0.00007951;-0.00019044;-0.00027294
0.00007922;-0.00019023;-0.00027412
0.00007886;-0.00019012;-0.00027540
0.00007851;-0.00019011;-0.00027656
0.00007815;-0.00019006;-0.00027747
0.00007782;-0.00018992;-0.00027820
0.00007756;-0.00018975;-0.00027900
0.00007724;-0.00018946;-0.00028003
0.00007679;-0.00018927;-0.00028115
0.00007628;-0.00018914;-0.00028219
0.00007583;-0.00018900;-0.00028308
0.00007539;-0.00018883;-0.00028377
0.00007504;-0.00018865;-0.00028430
0.00007461;-0.00018844;-0.00028502
0.00007403;-0.00018829;-0.00028592
0.00007334;-0.00018820;-0.00028672
0.00007261;-0.00018812;-0.00028745
0.00007192;-0.00018807;-0.00028817
0.00007108;-0.00018800;-0.00028880
0.00007029;-0.00018791;-0.00028943
0.00006937;-0.00018777;-0.00029010
0.00006846;-0.00018776;-0.00029062
0.00006763;-0.00018773;-0.00029092
0.00006707;-0.00018763;-0.00029116
0.00006670;-0.00018745;-0.00029140
0.00006639;-0.00018719;-0.00029156
0.00006620;-0.00018689;-0.00029172
0.00006598;-0.00018663;-0.00029191
0.00006571;-0.00018640;-0.00029210
0.00006554;-0.00018616;-0.00029215
0.00006535;-0.00018592;-0.00029225
0.00006507;-0.00018566;-0.00029245
0.00006464;-0.00018546;-0.00029253
0.00006422;-0.00018532;-0.00029265
0.00006368;-0.00018516;-0.00029275
0.00006316;-0.00018498;-0.00029285
0.00006263;-0.00018493;-0.00029279
0.00006209;-0.00018484;-0.00029287
0.00006151;-0.00018474;-0.00029291
0.00006092;-0.00018468;-0.00029282
0.00006033;-0.00018458;-0.00029271
0.00005976;-0.00018449;-0.00029269
0.00005924;-0.00018442;-0.00029258
0.00005868;-0.00018429;-0.00029237
0.00005820;-0.00018410;-0.00029226
0.00005770;-0.00018389;-0.00029212
0.00005723;-0.00018372;-0.00029186
0.00005677;-0.00018358;-0.00029166
0.00005637;-0.00018348;-0.00029152
0.00005605;-0.00018345;-0.00029136
0.00005577;-0.00018334;-0.00029111
0.00005546;-0.00018324;-0.00029100
0.00005510;-0.00018317;-0.00029079
0.00005467;-0.00018309;-0.00029048
0.00005434;-0.00018301;-0.00029027
0.00005398;-0.00018294;-0.00029004
0.00005367;-0.00018292;-0.00028976
0.00005338;-0.00018284;-0.00028952
0.00005302;-0.00018273;-0.00028928
0.00005263;-0.00018266;-0.00028895
0.00005223;-0.00018265;-0.00028852
0.00005182;-0.00018259;-0.00028820
0.00005147;-0.00018253;-0.00028792
0.00005125;-0.00018243;-0.00028760
0.00005103;-0.00018234;-0.00028739
0.00005089;-0.00018230;-0.00028729
0.00005076;-0.00018238;-0.00028712
0.00005059;-0.00018235;-0.00028689
0.00005037;-0.00018230;-0.00028667
0.00005007;-0.00018233;-0.00028628
